发布日期,收盘指数,开盘指数,最高指数,最低指数,成交量(亿股),成交额(亿元),涨跌幅(%)
2011/6/21 0:00,2068.01,2054.14,2068.01,2032.15,2.77,30.61,0.88
2011/6/20 0:00,2049.9,2089.78,2090.28,2042.69,3.16,34.87,-2.12
2011/6/17 0:00,2094.3,2121.76,2145.16,2092.53,4.03,43.75,-1.47
2011/6/16 0:00,2125.5,2151.76,2153.49,2120.01,3.98,44.5,-2.2
2011/6/15 0:00,2173.37,2178.27,2200.26,2172.81,4.28,49.04,-0.24
2011/6/14 0:00,2178.7,2146.28,2182.19,2146.28,3.99,45.73,1.41
2011/6/13 0:00,2148.38,2150.67,2153.71,2126.45,3.34,35.86,-1.11
2011/6/10 0:00,2172.48,2164.94,2175.04,2131.49,4.03,46.54,-0.04
2011/6/9 0:00,2173.31,2228.42,2230.34,2173.31,4.8,56.51,-2.84
2011/6/8 0:00,2236.83,2214.45,2237.59,2196.36,5.2,60.98,0.95
2011/6/7 0:00,2215.71,2201.12,2215.71,2197.47,4.15,49.23,0.34
2011/6/3 0:00,2208.3,2180.22,2214.03,2180.07,4.36,52.75,1.24
2011/6/2 0:00,2181.17,2178.19,2196.67,2150.22,5.63,66.33,-1.46
2011/6/1 0:00,2213.57,2168.54,2229.35,2160.2,6.48,75.91,1.79
2011/5/31 0:00,2174.54,2138.57,2174.54,2123.54,4.77,54.2,1.32
2011/5/30 0:00,2146.26,2147.04,2173.2,2140.14,4.32,49,-0.58
2011/5/27 0:00,2158.68,2219.45,2224.62,2151.5,5.12,58.84,-2.78
2011/5/26 0:00,2220.51,2210.49,2256.24,2209.48,6.28,71.82,1.13
2011/5/25 0:00,2195.78,2195.06,2230.82,2189.25,4.33,49.03,-0.06
2011/5/24 0:00,2197,2191.94,2197.13,2158.94,4.24,49.24,-0.51
2011/5/23 0:00,2208.19,2264.8,2282.38,2208.19,5.16,59.18,-2.75
2011/5/20 0:00,2270.72,2270.14,2278.05,2262.93,2.81,36.79,-0.54
2011/5/19 0:00,2283.13,2297.77,2303.49,2279.57,3.44,42.32,-0.43
2011/5/18 0:00,2293.04,2267.92,2293.04,2263.03,3.24,40.01,0.78
2011/5/17 0:00,2275.2,2261.84,2288.62,2249.2,3.79,47.2,0.54
2011/5/16 0:00,2263.07,2267.95,2277.17,2260.76,2.89,36.84,-0.27
2011/5/13 0:00,2269.11,2251.03,2269.11,2238.94,3.21,37.62,0.69
2011/5/12 0:00,2253.6,2276.28,2282.84,2253.6,3.09,39.93,-1.82
2011/5/11 0:00,2295.28,2299.3,2311.07,2290.5,3.63,47.6,0.2
2011/5/10 0:00,2290.7,2273.18,2290.77,2261.54,3.18,40.91,0.82
2011/5/9 0:00,2272.12,2250.69,2276.68,2250.69,3.37,43.7,1.03
2011/5/6 0:00,2248.98,2222.8,2254.79,2215.76,2.64,33.97,-0.22
2011/5/5 0:00,2253.91,2234.78,2261.94,2230.49,3.22,40.52,0.35
2011/5/4 0:00,2246.15,2289.56,2289.94,2238.59,3.45,42.18,-2.28
2011/5/3 0:00,2298.49,2266.85,2298.49,2259.57,3.19,39.55,1.55
2011/4/29 0:00,2263.51,2234.62,2263.69,2226.12,2.86,34.71,1.02
2011/4/28 0:00,2240.54,2313.24,2318.36,2236.3,4.08,49.72,-2.88
2011/4/27 0:00,2306.91,2331.61,2343.35,2293.07,4.02,49.83,-1
2011/4/26 0:00,2330.26,2361.05,2362.12,2326.05,3.8,48.62,-1.79
2011/4/25 0:00,2372.68,2420.22,2420.5,2372.27,5,67.85,-2.34
2011/4/22 0:00,2429.57,2422.1,2431.93,2409.86,5.52,74.19,0.18
2011/4/21 0:00,2425.22,2436.19,2440.88,2415.12,4.21,57.78,-0.25
2011/4/20 0:00,2431.21,2432.93,2436.53,2417.97,4.18,59.25,-0.06
2011/4/19 0:00,2432.66,2429.3,2466.07,2424.76,6.56,92.19,-0.33
2011/4/18 0:00,2440.75,2424.59,2440.77,2418.09,5.37,75.59,0.43
2011/4/15 0:00,2430.4,2448.79,2448.81,2407.24,5.42,75.97,-0.74
2011/4/14 0:00,2448.41,2428.34,2462.95,2422.22,6.18,93.17,1.14
2011/4/13 0:00,2420.86,2393.23,2420.86,2381.15,4.29,60.9,0.77
2011/4/12 0:00,2402.39,2387.26,2406.25,2383.46,4.95,69.26,0.24
2011/4/11 0:00,2396.61,2407.01,2413.34,2391.77,6.7,90.73,-0.23
2011/4/8 0:00,2402.08,2378.37,2402.4,2370.79,5.4,72.27,0.77
2011/4/7 0:00,2383.77,2338.86,2383.77,2335.64,7.13,92.87,1.52
2011/4/6 0:00,2348.03,2354.52,2362.07,2335.35,5.08,69.36,-0.33
2011/4/1 0:00,2355.76,2337.62,2355.76,2326.97,3.2,40.76,0.99
2011/3/31 0:00,2332.63,2357.65,2365.52,2328.06,4.58,56.18,-0.93
2011/3/30 0:00,2354.64,2376.48,2384.07,2351.35,4.7,60.02,-1.15
2011/3/29 0:00,2381.98,2417.13,2417.64,2374.23,6.06,83.98,-1.84
2011/3/28 0:00,2426.73,2462.54,2463.78,2421.33,5.91,82.62,-1.46
2011/3/25 0:00,2462.58,2459.65,2472.21,2453.81,4.99,67.67,0.1
2011/3/24 0:00,2460.09,2459.66,2472.09,2444.93,4.23,60.95,0.25
2011/3/23 0:00,2453.98,2432.88,2454.03,2425.95,3.66,54.17,0.78
2011/3/22 0:00,2434.96,2439.73,2446.69,2401.03,4.17,59.31,-0.07
2011/3/21 0:00,2436.76,2457.48,2466.97,2423.77,3.95,55.07,-0.91
2011/3/18 0:00,2459.15,2468.38,2478.66,2450.83,4.94,66.36,0.4
2011/3/17 0:00,2449.34,2453.81,2480.09,2429.55,6.04,79.48,-1.02
2011/3/16 0:00,2474.58,2448.11,2474.58,2438.24,4.2,60.67,0.94
2011/3/15 0:00,2451.48,2485.59,2485.59,2404.85,5.23,75.47,-1.55
2011/3/14 0:00,2490.01,2478.8,2490.01,2461.36,4.15,61.32,-0.04
2011/3/11 0:00,2491.08,2494.29,2522.61,2487.77,4.99,71.48,-0.81
2011/3/10 0:00,2511.54,2539.28,2541.72,2511.04,5.04,73.44,-1.25
2011/3/9 0:00,2543.42,2520.75,2549.14,2519.95,6.13,91.92,0.9
2011/3/8 0:00,2520.77,2523.8,2528.85,2503.71,5.48,81.49,-0.08
2011/3/7 0:00,2522.86,2508.37,2522.87,2503.35,4.71,66.55,0.82
2011/3/4 0:00,2502.36,2477.07,2502.54,2463.89,4.02,54.83,0.97
2011/3/3 0:00,2478.27,2552.88,2555.13,2477.96,5.19,71.72,-2.74
2011/3/2 0:00,2548.2,2548.53,2548.77,2500.49,6.02,82.62,-0.53
2011/3/1 0:00,2561.67,2554.45,2561.67,2526.95,6.61,89.78,0.39
2011/2/28 0:00,2551.64,2527.87,2551.71,2522.82,5.24,74.51,1.31
2011/2/25 0:00,2518.73,2509.21,2526.61,2481.26,4.62,66.04,0.13
2011/2/24 0:00,2515.52,2511.47,2518.51,2487.76,5.21,71.11,-0.11
2011/2/23 0:00,2518.22,2523.02,2541.41,2484.95,6.03,95.48,-0.44
2011/2/22 0:00,2529.45,2523.67,2565.01,2487.72,8.16,123.68,0.41
2011/2/21 0:00,2519.06,2448.83,2519.06,2448.68,5.33,80.65,2.26
2011/2/18 0:00,2463.35,2515.6,2515.71,2459.68,6.12,91.26,-2.36
2011/2/17 0:00,2522.92,2512.14,2526.93,2479.7,7.25,103.15,0.72
2011/2/16 0:00,2505,2470.69,2505,2470.69,6.02,87.56,1.19
2011/2/15 0:00,2475.48,2475.3,2499.18,2472.26,7.26,100.84,0.34
2011/2/14 0:00,2467.12,2440.13,2467.49,2431.86,6.55,91.01,1.2
2011/2/11 0:00,2437.91,2456.97,2457.13,2413.89,6.69,93.35,-0.1
2011/2/10 0:00,2440.26,2388.06,2442.26,2388.06,7.47,101.79,3.2
2011/2/9 0:00,2364.64,2290.41,2399.72,2290.25,6.37,82.82,3.05
2011/2/1 0:00,2294.71,2289.51,2298.36,2277.09,3.2,44.56,0.23
2011/1/31 0:00,2289.41,2248.01,2293.06,2247.13,3.93,53.03,1.8
2011/1/28 0:00,2248.92,2207.29,2256.25,2202.95,3.78,47.76,1.81
2011/1/27 0:00,2208.95,2146.49,2208.95,2131.35,3.06,39.73,2.63
2011/1/26 0:00,2152.39,2110.24,2152.39,2109.65,2.31,31.66,1.9
2011/1/25 0:00,2112.36,2150.7,2152.53,2093.68,2.7,34.1,-1.91
2011/1/24 0:00,2153.46,2223.19,2229.84,2153.11,3.08,44.13,-3
2011/1/21 0:00,2220.09,2199.42,2233.05,2178.1,3.72,51.03,0.4
2011/1/20 0:00,2211.21,2274.25,2278.81,2205.82,3.77,49.41,-3.01
2011/1/19 0:00,2279.82,2230.13,2280.03,2219.64,3.26,43.23,2.17
2011/1/18 0:00,2231.35,2214.08,2232.28,2190.23,2.99,38.51,0.23
2011/1/17 0:00,2226.19,2326.88,2327.36,2215.4,4.11,55.14,-5.07
2011/1/14 0:00,2345.03,2390.52,2391.16,2335.45,3.37,46.86,-2.05
2011/1/13 0:00,2394.11,2403.99,2405.53,2377.69,1.86,28.26,-0.16
2011/1/12 0:00,2397.89,2381.9,2397.89,2354.32,2.26,31.58,1.01
2011/1/11 0:00,2373.8,2379.96,2384.46,2342.96,2.65,38.97,-1.22
2011/1/10 0:00,2403.14,2457.35,2470.41,2394.54,2.76,40.57,-2.27
2011/1/7 0:00,2458.92,2473.05,2484.68,2441.2,2.91,42.86,-0.8
2011/1/6 0:00,2478.67,2500.65,2509.65,2477.59,3.02,46.69,-1.04
2011/1/5 0:00,2504.71,2499.49,2514.07,2487.9,3.56,55.69,-0.58
2011/1/4 0:00,2519.28,2484.99,2519.28,2474.76,3.92,59.89,1.99
2010/12/31 0:00,2470.21,2417.47,2470.21,2416.61,2.9,44.21,2.47
2010/12/30 0:00,2410.57,2406.52,2422.26,2379.72,2.51,37.86,0.04
2010/12/29 0:00,2409.7,2376.14,2409.7,2360.11,2.43,34.84,1.53
2010/12/28 0:00,2373.39,2403.37,2406.71,2337.77,3.4,46.31,-1.93
2010/12/27 0:00,2420.08,2479.59,2508.55,2403.97,3.47,56.59,-2.67
2010/12/24 0:00,2486.57,2533.22,2533.82,2457.17,3.23,47.91,-2.54
2010/12/23 0:00,2551.49,2621.28,2634.55,2549.12,3.84,56.68,-2.85
2010/12/22 0:00,2626.47,2658.76,2659.82,2617.46,4.73,67.15,-1.44
2010/12/21 0:00,2664.8,2682.74,2685.21,2638.7,6.1,89.45,-0.27
2010/12/20 0:00,2671.92,2636.41,2675.59,2564.12,7.88,114.04,2.46
2010/12/17 0:00,2607.88,2594.29,2607.88,2576.64,2.98,46.43,0.23
2010/12/16 0:00,2601.77,2600.38,2611.24,2577.46,3.87,59.16,-0.19
2010/12/15 0:00,2606.77,2614.11,2665.75,2597.58,5.73,92.14,-0.08
2010/12/14 0:00,2608.76,2499.66,2609.38,2496.73,6.31,98.18,4.64
2010/12/13 0:00,2493.1,2439.41,2493.1,2439.06,3.77,56.25,2.94
2010/12/10 0:00,2421.82,2402.51,2427.55,2383.69,2.61,35.69,0.42
2010/12/9 0:00,2411.78,2466.54,2466.82,2411.73,3.03,43.93,-2.56
2010/12/8 0:00,2475.25,2495.88,2511.62,2469.59,3.48,51.28,-1.08
2010/12/7 0:00,2502.24,2467.91,2509.09,2422.2,3.84,59.12,1.01
2010/12/6 0:00,2477.15,2536.64,2541.75,2465.68,3.43,48.25,-1.68
2010/12/3 0:00,2519.49,2521.24,2525.4,2482.57,3.95,54.57,-0.23
2010/12/2 0:00,2525.2,2527.32,2543.12,2502.61,4.23,61.49,1.11
2010/12/1 0:00,2497.56,2476.39,2505.57,2471.75,3.71,54.4,0.57
2010/11/30 0:00,2483.52,2535.03,2539.68,2401,5.78,75.42,-2.22
2010/11/29 0:00,2539.97,2547.75,2547.75,2500.34,4.58,66.02,-0.57
2010/11/26 0:00,2554.57,2562.7,2564.28,2521.84,4.14,58.48,-0.51
2010/11/25 0:00,2567.77,2555.64,2572.08,2542.59,4.82,69.56,0.72
2010/11/24 0:00,2549.43,2479.35,2549.74,2477.21,4.27,64.89,2.2
2010/11/23 0:00,2494.64,2532.55,2544.13,2434.57,4.99,73.13,-2.62
2010/11/22 0:00,2561.86,2518.25,2579.5,2508.36,5.37,84.45,1.03
2010/11/19 0:00,2535.63,2502.15,2535.63,2454.7,4.91,72.52,1.86
2010/11/18 0:00,2489.24,2475.38,2498.84,2414.65,4.52,66.38,0.95
2010/11/17 0:00,2465.7,2547.75,2565.09,2454.74,4.94,68.5,-4.87
2010/11/16 0:00,2591.98,2659.48,2713.55,2565.96,7.91,112.07,-2.49
2010/11/15 0:00,2658.21,2603.57,2658.21,2577.34,5.69,83.09,2.25
2010/11/12 0:00,2599.74,2776.91,2787.73,2592.9,8.91,127.04,-6.95
2010/11/11 0:00,2793.94,2811.76,2855.91,2793.5,9.47,139.23,-1.21
2010/11/10 0:00,2828.24,2822.32,2878.78,2814.73,9.77,139.14,-0.22
2010/11/9 0:00,2834.36,2848.49,2849.7,2810.61,10.48,137.67,0
2010/11/8 0:00,2834.49,2733.13,2840.23,2733.13,11.16,163.18,4.34
2010/11/5 0:00,2716.53,2722.77,2733.6,2688.53,10.39,144.81,1.19
2010/11/4 0:00,2684.67,2624.95,2684.67,2623.52,9.36,127.99,2.38
2010/11/3 0:00,2622.2,2586.7,2667.93,2577.67,9.5,137.13,1.45
2010/11/2 0:00,2584.62,2614.16,2642.9,2583.4,9.22,138.61,-0.69
2010/11/1 0:00,2602.58,2533.26,2602.58,2533.22,7.43,107.54,3.37
2010/10/29 0:00,2517.79,2498.86,2521.22,2484.61,5.24,73.95,0.82
2010/10/28 0:00,2497.29,2496.58,2505.61,2469.33,5.21,74.89,-0.15
2010/10/27 0:00,2501.02,2519.52,2551.2,2488.91,5.73,81.34,-0.94
2010/10/26 0:00,2524.67,2537.43,2541.08,2496.7,6.59,90.45,-0.54
2010/10/25 0:00,2538.44,2456.11,2538.61,2449.21,7.54,106.26,3.7
2010/10/22 0:00,2447.89,2436.42,2458.91,2415.64,5.37,70.99,0.35
2010/10/21 0:00,2439.32,2457.54,2469.8,2406.82,5.29,76.35,0.01
2010/10/20 0:00,2439.09,2322.22,2440.96,2310.02,7.2,96.06,3.04
2010/10/19 0:00,2367.13,2283.44,2367.44,2280.97,4.32,60.09,3.5
2010/10/18 0:00,2287.01,2380.57,2380.64,2253.86,6.37,91.83,-4.07
2010/10/15 0:00,2384.11,2396.34,2421.78,2374.06,6.34,93.22,-1.56
2010/10/14 0:00,2421.99,2517.37,2518.62,2421.01,7.64,113.45,-3.96
2010/10/13 0:00,2521.83,2510.83,2537.59,2488.17,6.6,102.66,0.25
2010/10/12 0:00,2515.56,2517.29,2538.52,2486.72,7.01,106.65,-0.5
2010/10/11 0:00,2528.12,2443.36,2575.45,2443.21,11.01,157.76,5.44
2010/10/8 0:00,2397.7,2350.94,2410.87,2350.84,5.51,77.48,2.92
2010/9/30 0:00,2329.6,2277.85,2329.7,2270.72,3.49,50,1.94
2010/9/29 0:00,2285.16,2292.69,2313.12,2276.16,4.2,59.77,-0.48
2010/9/28 0:00,2296.29,2310.79,2310.79,2284.55,4.96,69.71,-0.02
2010/9/27 0:00,2296.74,2243.38,2296.74,2238.16,4.47,65.69,3.69
2010/9/21 0:00,2215.06,2236.6,2246.66,2195.12,3.51,51.58,-0.38
2010/9/20 0:00,2223.57,2221.72,2265.39,2218.26,3.24,45.95,0.92
2010/9/17 0:00,2203.39,2204.93,2215.79,2183.06,2.82,38.38,-0.01
2010/9/16 0:00,2203.68,2262.73,2262.73,2180.89,4.6,60.88,-2.47
2010/9/15 0:00,2259.5,2292.17,2294.94,2248.45,4.64,59.85,-1.11
2010/9/14 0:00,2284.91,2291.28,2294.68,2274.34,4.3,59.54,-0.03
2010/9/13 0:00,2285.56,2244.98,2297.14,2244.96,5.43,74.76,2.49
2010/9/10 0:00,2230.11,2218.47,2231.78,2186.53,4.03,54.32,0.38
2010/9/9 0:00,2221.61,2259.14,2267.26,2216.1,4.79,63.9,-1.63
2010/9/8 0:00,2258.45,2238.48,2262.82,2228.49,5.36,74,0.52
2010/9/7 0:00,2246.78,2202.67,2248.08,2176.12,5.21,74.28,2.13
2010/9/6 0:00,2200.01,2227.22,2241.23,2196.78,5.62,75.04,-0.74
2010/9/3 0:00,2216.52,2205.93,2233.85,2191.6,6.79,90.74,0.56
2010/9/2 0:00,2204.17,2188.7,2211.06,2169.14,5.03,71.6,1.28
2010/9/1 0:00,2176.34,2202.58,2221.56,2137.42,4.99,73.11,-1.05
2010/8/31 0:00,2199.46,2182.74,2207.05,2173.93,4.73,66.71,0.48
2010/8/30 0:00,2188.89,2147.18,2198.28,2141.66,5.21,74.51,2.52
2010/8/27 0:00,2135.03,2091.7,2140.23,2091.69,3.76,57.42,2.13
2010/8/26 0:00,2090.42,2070.75,2093.93,2063.49,3.08,40.52,0.88
2010/8/25 0:00,2072.09,2109.91,2117.68,2070.26,3.73,47.28,-2.41
2010/8/24 0:00,2123.2,2086.63,2133.36,2075.79,4.46,55.37,1.57
2010/8/23 0:00,2090.35,2083.77,2105.8,2076.52,3.33,43.69,0.24
2010/8/20 0:00,2085.33,2132.15,2133.65,2082.89,4.57,60.17,-2.67
2010/8/19 0:00,2142.59,2129.02,2150.5,2117.09,5.14,70.12,0.56
2010/8/18 0:00,2130.68,2134.66,2142.76,2101.26,4.17,54.11,-0.12
2010/8/17 0:00,2133.34,2145.61,2152.51,2114.62,4.23,54.61,-0.53
2010/8/16 0:00,2144.68,2105.46,2149.94,2101.02,4.92,63.46,1.89
2010/8/13 0:00,2104.92,2082.16,2105.12,2053.03,4.03,51.62,1.17
2010/8/12 0:00,2080.64,2083.13,2120.78,2073.34,4.86,61.23,-1.27
2010/8/11 0:00,2107.45,2087.07,2122.27,2082.01,4.25,54.14,0.55
2010/8/10 0:00,2095.93,2159.27,2159.27,2084.83,6.58,83.19,-3.04
2010/8/9 0:00,2161.59,2132.67,2186.35,2132.66,9.03,113.3,1.94
2010/8/6 0:00,2120.5,2037.05,2122.09,2036.98,8.15,103.21,4.36
2010/8/5 0:00,2031.93,2004.52,2054.74,1999.22,5.88,75.23,1.48
2010/8/4 0:00,2002.29,1941.93,2002.29,1941.93,4.68,59.2,2.76
2010/8/3 0:00,1948.54,1980.07,1993.57,1948.54,4.76,58.8,-1.52
2010/8/2 0:00,1978.7,1942.84,1980.33,1942.84,4.68,57.5,1.91
2010/7/30 0:00,1941.66,1932.89,1951.64,1918.59,3.81,46.64,0.21
2010/7/29 0:00,1937.61,1929.57,1938.31,1906.92,4.46,52.14,0.51
2010/7/28 0:00,1927.81,1881.18,1938.64,1878.89,5.3,58.48,2.2
2010/7/27 0:00,1886.31,1873.63,1900.03,1861.09,4.12,48.49,0.34
2010/7/26 0:00,1879.91,1838.49,1882.28,1832.09,4.51,54.54,2.24
2010/7/23 0:00,1838.78,1830.76,1847.1,1815.39,3.75,44.32,0.42
2010/7/22 0:00,1831.13,1809.06,1832.65,1804.26,3.41,39.17,0.83
2010/7/21 0:00,1815.98,1803.01,1828.63,1796.96,4.08,44.59,0.45
2010/7/20 0:00,1807.87,1764.34,1808.51,1764.34,4.45,48.99,2.53
2010/7/19 0:00,1763.32,1709.28,1767.16,1700.37,2.77,29.67,1.93
2010/7/16 0:00,1729.87,1715.6,1731.82,1695.09,2.24,24.68,0.32
2010/7/15 0:00,1724.43,1765.62,1777.86,1723.15,2.47,26.58,-2.7
2010/7/14 0:00,1772.37,1763.07,1784.89,1753.86,2.88,31.01,0.79
2010/7/13 0:00,1758.49,1756.65,1767.56,1742.36,2.71,30.96,-0.78
2010/7/12 0:00,1772.25,1749.37,1779.38,1747.04,3.31,34.8,1.34
2010/7/9 0:00,1748.73,1701.76,1756.77,1697.01,3.33,34.51,2.71
2010/7/8 0:00,1702.63,1718.84,1724.71,1686.79,2.15,21.77,-0.71
2010/7/7 0:00,1714.76,1683.31,1714.92,1676.36,2.56,24.84,1.95
2010/7/6 0:00,1682.01,1624.47,1682.24,1624.43,2.32,23.34,3.12
2010/7/5 0:00,1631.07,1626.11,1645.34,1599.02,1.72,16.98,-1.04
2010/7/2 0:00,1648.22,1668.47,1672.2,1576.2,2.63,26.43,-1.64
2010/7/1 0:00,1675.63,1701.44,1716.67,1669.98,1.79,17.64,-1.89
2010/6/30 0:00,1707.82,1734.63,1737.38,1687.32,2.28,23.85,-2.72
2010/6/29 0:00,1755.59,1860.83,1869.51,1755.32,3.3,34.78,-5.77
2010/6/28 0:00,1863.01,1900.27,1908.35,1856.79,1.84,20.74,-1.95
2010/6/25 0:00,1900.09,1919.5,1923.97,1883.77,2.13,24.27,-1.43
2010/6/24 0:00,1927.64,1926.08,1936.09,1913.33,2.29,25.73,-0.24
2010/6/23 0:00,1932.25,1922.81,1942.18,1898.91,3.57,38.55,-0.04
2010/6/22 0:00,1933.09,1916.27,1947.1,1908.89,3.7,39.5,0.85
2010/6/21 0:00,1916.72,1854.06,1916.72,1840.05,2.58,28.84,3.29
2010/6/18 0:00,1855.68,1926.75,1927.45,1840.34,2.34,29.52,-3.9
2010/6/17 0:00,1931.02,1964.59,1971.44,1930.61,2.01,26.17,-1.23
2010/6/11 0:00,1954.99,1980.14,1985.16,1952.13,3.01,35.88,-1.01
2010/6/10 0:00,1974.9,1941.79,1994.59,1939.07,4.05,50.8,1.36
2010/6/9 0:00,1948.41,1915.83,1948.41,1909.89,3.6,44.22,2.01
2010/6/8 0:00,1909.94,1885.63,1912.58,1881.82,2.78,35.67,0.94
2010/6/7 0:00,1892.17,1863.77,1898.02,1859.09,2.69,32.45,-0.79
2010/6/4 0:00,1907.18,1882.36,1911.84,1874.9,2.99,34.08,0.53
2010/6/3 0:00,1897.06,1907.39,1945.05,1896.99,3.72,47.28,0.07
2010/6/2 0:00,1895.82,1869.41,1895.82,1842.7,2.57,28.68,0.97
2010/6/1 0:00,1877.58,1894.59,1909.09,1829.69,3.38,38.48,-2.37
2010/5/31 0:00,1923.09,1962.23,1989.32,1923.09,4.02,46.86,-2.49
2010/5/28 0:00,1972.27,1981.55,1984.74,1949.81,4.31,51.42,0.16
2010/5/27 0:00,1969.19,1915.88,1971.09,1899.95,4.31,51.14,2.45
2010/5/26 0:00,1922.16,1912.05,1934.4,1896.8,2.86,38.26,0.13
2010/5/25 0:00,1919.69,1926.38,1942.14,1904.06,4.12,46.51,-0.89
2010/5/24 0:00,1936.98,1875.83,1941.83,1875.67,4.79,57.88,4.15
2010/5/21 0:00,1859.75,1771.64,1859.77,1764.64,3.75,44.21,1.79
2010/5/20 0:00,1827.13,1866.76,1890.06,1817.78,3.89,43.58,-2.88
2010/5/19 0:00,1881.32,1864.88,1907.13,1852.12,3.61,42.85,0.27
2010/5/18 0:00,1876.22,1851.31,1882.78,1819.44,4.21,47.3,0.5
2010/5/17 0:00,1866.92,1937.69,1971.42,1866.2,4.49,53.03,-5.03
2010/5/14 0:00,1965.7,1939.89,1987.99,1916.89,3.86,48.93,0.74
2010/5/13 0:00,1951.23,1910.75,1951.63,1860.03,4.27,48.19,1.39
2010/5/12 0:00,1924.44,1982.78,2008.56,1908.63,4.98,60.98,-4.34
2010/5/11 0:00,2011.78,2123.32,2132.57,2001.1,5.56,74.16,-3.78
2010/5/10 0:00,2090.8,2138.71,2177.88,2060.59,6.02,79.82,-2.34
2010/5/7 0:00,2140.91,2052.64,2185.58,2040.7,7.52,100.01,2.13
2010/5/6 0:00,2096.16,2140.84,2162.73,2095.49,5.02,69.03,-2.05
2010/5/5 0:00,2139.95,2036.82,2139.95,2034.77,5.27,70.67,4.12
2010/5/4 0:00,2055.26,1997.46,2077.44,1985.8,3.79,50.32,1.03
2010/4/30 0:00,2034.38,2096.01,2096.87,1992.43,4.65,57.67,-3.14
2010/4/29 0:00,2100.3,2156.02,2189.85,2100.3,5.45,74.59,-2.33
2010/4/28 0:00,2150.36,2121.83,2159.12,2108.82,4.92,61.09,-0.04
2010/4/27 0:00,2151.27,2207.32,2207.72,2117.14,5.15,69.24,-2.74
2010/4/26 0:00,2211.77,2212.28,2227.63,2203.59,5.08,74.82,-0.05
2010/4/23 0:00,2212.86,2225.56,2247.8,2207.56,5.69,82.6,-0.82
2010/4/22 0:00,2231.23,2192.22,2251.04,2177.84,7.59,105.76,1.42
2010/4/21 0:00,2199.92,2147.86,2200.57,2138.94,6.02,84.15,2.31
2010/4/20 0:00,2150.34,2119.6,2151.48,2101.25,6.12,81.53,1.87
2010/4/19 0:00,2110.94,2176.63,2189.97,2110.68,6.07,78.72,-4.04
2010/4/16 0:00,2199.88,2200.91,2217.21,2181.98,4.64,63.29,-0.59
2010/4/15 0:00,2213.02,2218.8,2245.24,2191.5,5.68,81.03,-0.32
2010/4/14 0:00,2220.06,2159.78,2220.42,2151.22,6.68,89.74,2.73
2010/4/13 0:00,2161.17,2182.59,2186.94,2107.43,6.08,83.52,-0.83
2010/4/12 0:00,2179.23,2170.49,2179.81,2162.2,5.67,71.63,0.58
2010/4/9 0:00,2166.6,2145.26,2166.6,2144.01,4.61,61.18,1.22
2010/4/8 0:00,2140.49,2149.91,2156.65,2138.16,5.15,66.73,-0.57
2010/4/7 0:00,2152.68,2151.83,2152.68,2136.07,5.01,62.76,-0.13
2010/4/6 0:00,2155.44,2137.14,2155.55,2129.56,6,70.99,1.12
2010/4/2 0:00,2131.65,2131.51,2133.61,2122.2,4.57,55.91,0.06
2010/4/1 0:00,2130.43,2104.84,2130.43,2104.84,5.21,65.16,1.18
2010/3/31 0:00,2105.68,2108.21,2109.38,2095.72,3.91,52.12,-0.2
2010/3/30 0:00,2109.95,2107.8,2111.3,2098.14,3.8,50.22,0.08
2010/3/29 0:00,2108.27,2097.68,2111,2093.73,3.88,49.24,0.41
2010/3/26 0:00,2099.65,2081.76,2102.12,2065.8,3.85,46.31,0.36
2010/3/25 0:00,2092.14,2141.54,2143.93,2090.53,5.33,67.02,-2.6
2010/3/24 0:00,2148.08,2139.95,2155.49,2125.07,6.83,83.88,0.55
2010/3/23 0:00,2136.23,2116.98,2158.12,2116.88,7.8,94.56,1.51
2010/3/22 0:00,2104.51,2104.66,2114.16,2089.39,3.75,47.65,0.46
2010/3/19 0:00,2094.86,2090.19,2094.86,2068.52,3.8,47.83,0.18
2010/3/18 0:00,2091.11,2098.89,2102.34,2080.66,3.86,46.53,-0.19
2010/3/17 0:00,2094.99,2058.93,2095.35,2057,4.19,50.48,1.99
2010/3/16 0:00,2054.14,2040.08,2054.14,2024.64,3.37,38.83,0.7
2010/3/15 0:00,2039.82,2041.07,2053.27,2029.35,3.2,38.12,-0.12
2010/3/12 0:00,2042.18,2069.81,2078.02,2041.44,3.34,40.26,-1.36
2010/3/11 0:00,2070.29,2082.16,2094.04,2049.1,3.69,44.23,-0.8
2010/3/10 0:00,2086.9,2109.7,2123.44,2078.12,4.29,50.7,-1.3
2010/3/9 0:00,2114.32,2121.85,2123.53,2094.09,3.98,46.9,-0.74
2010/3/8 0:00,2130.18,2118.76,2134.77,2107.48,3.86,46.75,0.71
2010/3/5 0:00,2115.08,2130.24,2141.99,2097.67,5.17,61.28,-0.68
2010/3/4 0:00,2129.55,2250.1,2251.38,2118.5,9.54,119.59,-5.15
2010/3/3 0:00,2245.09,2158.33,2252.52,2147.28,10.88,136.51,3.89
2010/3/2 0:00,2160.93,2166.13,2168.53,2134.78,6.71,80.53,-0.26
2010/3/1 0:00,2166.54,2135.8,2176.44,2135.8,8.29,101.45,1.61
2010/2/26 0:00,2132.22,2126.65,2143.87,2121.87,6.5,77.22,-0.06
2010/2/25 0:00,2133.53,2102.24,2137.05,2101.21,7.36,90.63,1.31
